extracted_stop_id,stop_time,stop_end_time,source_detection_count,source_first_video_name,source_last_video_name,Time,Period,Type,Operator,Time type,Time.1,Group,Reason 1,Reason 2,Reason 3,Reason 4,Product,Batch,Bulk,Order,harford_original_time,harford_time,harford_stop_id,harford_duration_minutes,matched_harford_stop,time_difference_seconds,absolute_time_difference_seconds
198,2026-06-19 18:06:27.833333333,2026-06-19 18:06:36.833333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,2026-06-19 18:07:17.432000,18:07:17 - 18:08:16,DB,Stuart McCandless,Unplanned operational,0:00:59,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:07:17.432,2026-06-19 18:07:17.432,151.0,0.9833333333333333,True,49.598666667,49.598666667
199,2026-06-19 18:08:49.500000000,2026-06-19 18:09:01.250000000,1,cortexvpu-01a-005-41884872_2026-06-19_17-07-37_254742.ts,cortexvpu-01a-005-41884872_2026-06-19_17-07-37_254742.ts,2026-06-19 18:07:17.432000,18:07:17 - 18:08:16,DB,Stuart McCandless,Unplanned operational,0:00:59,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:07:17.432,2026-06-19 18:07:17.432,151.0,0.9833333333333333,True,-92.068,92.068
200,2026-06-19 18:09:33.166666667,2026-06-19 18:09:35.000000000,1,cortexvpu-01a-005-41884872_2026-06-19_17-09-33_266625.ts,cortexvpu-01a-005-41884872_2026-06-19_17-09-33_266625.ts,,,,,,,,,,,,,,,,,,,,False,,
201,2026-06-19 18:11:31.416666667,2026-06-19 18:11:35.000000000,1,cortexvpu-01a-005-41884872_2026-06-19_17-11-29_290251.ts,cortexvpu-01a-005-41884872_2026-06-19_17-11-29_290251.ts,,,,,,,,,,,,,,,,,,,,False,,
202,2026-06-19 18:11:35.166666667,2026-06-19 18:11:39.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-11-35_616667.ts,cortexvpu-01a-005-41884872_2026-06-19_17-11-35_616667.ts,,,,,,,,,,,,,,,,,,,,False,,
203,2026-06-19 18:12:51.416666667,2026-06-19 18:13:02.916666667,1,cortexvpu-01a-005-41884872_2026-06-19_17-12-50_033333.ts,cortexvpu-01a-005-41884872_2026-06-19_17-12-50_033333.ts,,,,,,,,,,,,,,,,,,,,False,,
204,2026-06-19 18:13:05.166666667,2026-06-19 18:13:08.083333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-13-05_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_17-13-05_933333.ts,,,,,,,,,,,,,,,,,,,,False,,
205,2026-06-19 18:20:25.916666667,2026-06-19 18:20:41.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_17-18-51_254206.ts,cortexvpu-01a-005-41884872_2026-06-19_17-18-51_254206.ts,2026-06-19 18:21:13.843000,18:21:13 - 18:21:40,DB,Stuart McCandless,Unplanned operational,0:00:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:21:13.843,2026-06-19 18:21:13.843,152.0,0.43333333333333335,True,47.926333333,47.926333333
206,2026-06-19 18:20:47.166666667,2026-06-19 18:20:52.083333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-20-47_222404.ts,cortexvpu-01a-005-41884872_2026-06-19_17-20-47_222404.ts,2026-06-19 18:21:13.843000,18:21:13 - 18:21:40,DB,Stuart McCandless,Unplanned operational,0:00:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:21:13.843,2026-06-19 18:21:13.843,152.0,0.43333333333333335,True,26.676333333,26.676333333
207,2026-06-19 18:23:52.000000000,2026-06-19 18:24:21.416666667,1,cortexvpu-01a-005-41884872_2026-06-19_17-22-43_254786.ts,cortexvpu-01a-005-41884872_2026-06-19_17-22-43_254786.ts,,,,,,,,,,,,,,,,,,,,False,,
208,2026-06-19 18:24:40.166666667,2026-06-19 18:24:45.000000000,1,cortexvpu-01a-005-41884872_2026-06-19_17-24-39_157138.ts,cortexvpu-01a-005-41884872_2026-06-19_17-24-39_157138.ts,,,,,,,,,,,,,,,,,,,,False,,
209,2026-06-19 18:26:35.166666667,2026-06-19 18:26:36.416666667,1,cortexvpu-01a-005-41884872_2026-06-19_17-26-35_394568.ts,cortexvpu-01a-005-41884872_2026-06-19_17-26-35_394568.ts,,,,,,,,,,,,,,,,,,,,False,,
210,2026-06-19 18:28:31.166666667,2026-06-19 18:28:33.083333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-28-30_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_17-28-30_933333.ts,2026-06-19 18:28:48.178000,18:28:48 - 18:29:31,DB,Stuart McCandless,Unplanned operational,0:00:44,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:28:48.178,2026-06-19 18:28:48.178,153.0,0.7333333333333333,True,17.011333333,17.011333333
211,2026-06-19 18:30:24.166666667,2026-06-19 18:30:31.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-30-24_298221.ts,cortexvpu-01a-005-41884872_2026-06-19_17-30-24_298221.ts,2026-06-19 18:29:53.714000,18:29:53 - 18:32:39,DB,Stuart McCandless,Unplanned operational,0:02:46,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:29:53.714,2026-06-19 18:29:53.714,154.0,2.7666666666666666,True,-30.452666667,30.452666667
212,2026-06-19 18:31:30.166666667,2026-06-19 18:31:31.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_17-31-26_650000.ts,cortexvpu-01a-005-41884872_2026-06-19_17-31-26_650000.ts,2026-06-19 18:29:53.714000,18:29:53 - 18:32:39,DB,Stuart McCandless,Unplanned operational,0:02:46,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:29:53.714,2026-06-19 18:29:53.714,154.0,2.7666666666666666,True,-96.452666667,96.452666667
213,2026-06-19 18:31:37.166666667,2026-06-19 18:31:39.666666667,1,cortexvpu-01a-005-41884872_2026-06-19_17-31-37_650000.ts,cortexvpu-01a-005-41884872_2026-06-19_17-31-37_650000.ts,2026-06-19 18:29:53.714000,18:29:53 - 18:32:39,DB,Stuart McCandless,Unplanned operational,0:02:46,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:29:53.714,2026-06-19 18:29:53.714,154.0,2.7666666666666666,True,-103.452666667,103.452666667
214,2026-06-19 18:44:26.083333333,2026-06-19 18:45:18.916666667,5,cortexvpu-01a-005-41884872_2026-06-19_17-44-25_666667.ts,cortexvpu-01a-005-41884872_2026-06-19_17-45-04_933333.ts,,,,,,,,,,,,,,,,,,,,False,,
215,2026-06-20 06:32:12.166666667,2026-06-20 06:32:14.416666667,1,cortexvpu-01a-005-41884872_2026-06-20_05-32-12_966667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-32-12_966667.ts,,,,,,,,,,,,,,,,,,,,False,,
216,2026-06-20 06:53:51.166666667,2026-06-20 06:53:57.583333333,2,cortexvpu-01a-005-41884872_2026-06-20_05-53-51_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-52-58_200000.ts,,,,,,,,,,,,,,,,,,,,False,,
217,2026-06-20 06:55:07.166666667,2026-06-20 06:55:09.500000000,1,cortexvpu-01a-005-41884872_2026-06-20_05-55-07_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-55-07_016667.ts,,,,,,,,,,,,,,,,,,,,False,,
218,2026-06-20 06:57:21.333333333,2026-06-20 06:57:43.916666667,1,cortexvpu-01a-005-41884872_2026-06-20_05-56-37_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-56-37_016667.ts,,,,,,,,,,,,,,,,,,,,False,,
219,2026-06-20 06:58:02.333333333,2026-06-20 06:58:04.833333333,1,cortexvpu-01a-005-41884872_2026-06-20_05-58-02_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-58-02_016667.ts,,,,,,,,,,,,,,,,,,,,False,,
220,2026-06-20 06:58:20.166666667,2026-06-20 06:58:22.250000000,1,cortexvpu-01a-005-41884872_2026-06-20_05-58-20_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-58-20_016667.ts,,,,,,,,,,,,,,,,,,,,False,,
221,2026-06-20 07:04:07.166666667,2026-06-20 07:04:30.583333333,2,cortexvpu-01a-005-41884872_2026-06-20_06-04-07_550614.ts,cortexvpu-01a-005-41884872_2026-06-20_06-02-14_016667.ts,2026-06-20 07:05:16.006000,07:05:16 - 07:06:35,DB,Stuart McCandless,Unplanned operational,0:01:20,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:05:16.006,2026-06-20 07:05:16.006,158.0,1.3333333333333333,True,68.839333333,68.839333333
222,2026-06-20 07:05:25.166666667,2026-06-20 07:05:27.416666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-05-25_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-05-25_016667.ts,2026-06-20 07:05:16.006000,07:05:16 - 07:06:35,DB,Stuart McCandless,Unplanned operational,0:01:20,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:05:16.006,2026-06-20 07:05:16.006,158.0,1.3333333333333333,True,-9.160666667,9.160666667
223,2026-06-20 07:05:40.166666667,2026-06-20 07:05:42.250000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-05-40_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-05-40_016667.ts,2026-06-20 07:05:16.006000,07:05:16 - 07:06:35,DB,Stuart McCandless,Unplanned operational,0:01:20,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:05:16.006,2026-06-20 07:05:16.006,158.0,1.3333333333333333,True,-24.160666667,24.160666667
224,2026-06-20 07:19:43.250000000,2026-06-20 07:19:55.750000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-18-32_610613.ts,cortexvpu-01a-005-41884872_2026-06-20_06-18-32_610613.ts,,,,,,,,,,,,,,,,,,,,False,,
225,2026-06-20 07:20:28.166666667,2026-06-20 07:20:30.916666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-20-28_611676.ts,cortexvpu-01a-005-41884872_2026-06-20_06-20-28_611676.ts,,,,,,,,,,,,,,,,,,,,False,,
226,2026-06-20 07:24:24.500000000,2026-06-20 07:24:34.750000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-23-08_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-23-08_033333.ts,,,,,,,,,,,,,,,,,,,,False,,
227,2026-06-20 07:27:47.083333333,2026-06-20 07:27:53.000000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-26-26_066667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-26-26_066667.ts,,,,,,,,,,,,,,,,,,,,False,,
228,2026-06-20 07:33:55.416666667,2026-06-20 07:33:58.750000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-33-23_066667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-33-23_066667.ts,,,,,,,,,,,,,,,,,,,,False,,
229,2026-06-20 07:35:40.166666667,2026-06-20 07:35:41.416666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-35-40_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-35-40_033333.ts,,,,,,,,,,,,,,,,,,,,False,,
230,2026-06-20 07:35:58.166666667,2026-06-20 07:36:02.000000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-35-58_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-35-58_033333.ts,,,,,,,,,,,,,,,,,,,,False,,
231,2026-06-20 07:36:20.166666667,2026-06-20 07:36:22.750000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-36-20_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-36-20_033333.ts,,,,,,,,,,,,,,,,,,,,False,,
232,2026-06-20 07:36:38.166666667,2026-06-20 07:36:44.083333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-36-38_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-36-38_033333.ts,,,,,,,,,,,,,,,,,,,,False,,
233,2026-06-20 07:37:11.166666667,2026-06-20 07:37:21.916666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-37-11_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-37-11_033333.ts,,,,,,,,,,,,,,,,,,,,False,,
234,2026-06-20 07:38:03.166666667,2026-06-20 07:38:06.583333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-38-03_083333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-38-03_083333.ts,,,,,,,,,,,,,,,,,,,,False,,
235,2026-06-20 07:38:24.166666667,2026-06-20 07:38:34.500000000,3,cortexvpu-01a-005-41884872_2026-06-20_06-38-24_083333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-38-33_083333.ts,,,,,,,,,,,,,,,,,,,,False,,
236,2026-06-20 07:41:56.166666667,2026-06-20 07:42:09.416666667,2,cortexvpu-01a-005-41884872_2026-06-20_06-41-56_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-42-05_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
237,2026-06-20 07:43:36.166666667,2026-06-20 07:43:41.416666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-43-36_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-43-36_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
238,2026-06-20 07:45:47.166666667,2026-06-20 07:45:49.583333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-45-46_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-45-46_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
239,2026-06-20 07:47:22.166666667,2026-06-20 07:47:24.083333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-47-22_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-47-22_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
240,2026-06-20 07:49:42.166666667,2026-06-20 07:49:45.916666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-49-42_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-49-42_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
241,2026-06-20 07:49:52.166666667,2026-06-20 07:49:58.916666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-49-51_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-49-51_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
242,2026-06-20 07:49:59.166666667,2026-06-20 07:50:07.916666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-49-59_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-49-59_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
243,2026-06-20 07:50:18.250000000,2026-06-20 07:50:23.000000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-17_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-17_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
244,2026-06-20 07:50:30.166666667,2026-06-20 07:50:31.250000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-29_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-29_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
245,2026-06-20 07:50:34.166666667,2026-06-20 07:50:38.416666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-34_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-34_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
246,2026-06-20 07:50:38.750000000,2026-06-20 07:50:50.166666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-38_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-38_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
247,2026-06-20 07:50:56.166666667,2026-06-20 07:51:09.000000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-56_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-56_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
248,2026-06-20 07:51:13.166666667,2026-06-20 07:51:22.000000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-51-13_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-51-13_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
249,2026-06-20 07:51:36.166666667,2026-06-20 07:51:46.000000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-51-36_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-51-36_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
250,2026-06-20 07:51:57.166666667,2026-06-20 07:52:04.166666667,2,cortexvpu-01a-005-41884872_2026-06-20_06-51-57_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-51-54_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
251,2026-06-20 07:52:19.166666667,2026-06-20 07:52:22.416666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-52-19_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-52-19_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
252,2026-06-20 07:52:25.666666667,2026-06-20 07:52:28.416666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-52-25_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-52-25_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
253,2026-06-20 07:52:33.166666667,2026-06-20 07:52:36.000000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-52-32_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-52-32_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
254,2026-06-20 07:52:43.166666667,2026-06-20 07:52:45.000000000,1,cortexvpu-01a-005-41884872_2026-06-20_06-52-43_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-52-43_133333.ts,,,,,,,,,,,,,,,,,,,,False,,
255,2026-06-20 07:54:36.166666667,2026-06-20 07:54:53.583333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-54-36_748456.ts,cortexvpu-01a-005-41884872_2026-06-20_06-54-36_748456.ts,,,,,,,,,,,,,,,,,,,,False,,
256,2026-06-20 07:56:32.166666667,2026-06-20 07:56:37.833333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-56-32_584397.ts,cortexvpu-01a-005-41884872_2026-06-20_06-56-32_584397.ts,,,,,,,,,,,,,,,,,,,,False,,
257,2026-06-20 08:05:57.833333333,2026-06-20 08:06:07.750000000,1,cortexvpu-01a-005-41884872_2026-06-20_07-05-38_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_07-05-38_033333.ts,,,,,,,,,,,,,,,,,,,,False,,
